axis,series,x,y
0,experiment_1a_baseline_agents.count_80 (n=80),95,19.38
0,experiment_1a_baseline_agents.count_80 (n=80),100,19.38
0,experiment_1a_baseline_agents.count_80 (n=80),105,19.38
0,experiment_1a_baseline_agents.count_80 (n=80),110,19.38
0,experiment_1a_baseline_agents.count_80 (n=80),115,19.38
0,experiment_1a_baseline_agents.count_80 (n=80),120,19.38
0,experiment_1a_baseline_agents.count_80 (n=80),125,19.38
0,experiment_1a_baseline_agents.count_80 (n=80),130,19.38
0,experiment_1a_baseline_agents.count_80 (n=80),135,19.38
0,experiment_1a_baseline_agents.count_80 (n=80),140,19.38
0,experiment_1a_baseline_agents.count_80 (n=80),145,19.38
0,experiment_1a_baseline_agents.count_80 (n=80),150,19.38
0,experiment_1a_baseline_agents.count_80 (n=80),155,19.38
0,experiment_1a_baseline_agents.count_80 (n=80),160,19.38
0,experiment_1a_baseline_agents.count_80 (n=80),165,19.38
0,experiment_1a_baseline_agents.count_80 (n=80),170,19.38
0,experiment_1a_baseline_agents.count_80 (n=80),175,19.38
0,experiment_1a_baseline_agents.count_80 (n=80),180,19.38
0,experiment_1a_baseline_agents.count_80 (n=80),185,19.38
0,experiment_1a_baseline_agents.count_80 (n=80),190,19.38
0,experiment_1a_baseline_agents.count_80 (n=80),195,19.38
0,experiment_1a_baseline_agents.count_80 (n=80),200,19.38
0,experiment_1a_baseline_agents.count_90 (n=90),5,0.0
0,experiment_1a_baseline_agents.count_90 (n=90),10,0.0
0,experiment_1a_baseline_agents.count_90 (n=90),15,0.0
0,experiment_1a_baseline_agents.count_90 (n=90),20,8.25
0,experiment_1a_baseline_agents.count_90 (n=90),25,9.89
0,experiment_1a_baseline_agents.count_90 (n=90),30,10.91
0,experiment_1a_baseline_agents.count_90 (n=90),35,14.6
0,experiment_1a_baseline_agents.count_90 (n=90),40,17.29
0,experiment_1a_baseline_agents.count_90 (n=90),45,18.49
0,experiment_1a_baseline_agents.count_90 (n=90),50,19.4
0,experiment_1a_baseline_agents.count_90 (n=90),55,19.44
0,experiment_1a_baseline_agents.count_90 (n=90),60,18.78
0,experiment_1a_baseline_agents.count_90 (n=90),65,18.35
0,experiment_1a_baseline_agents.count_100 (n=100),5,0.0
0,experiment_1a_baseline_agents.count_100 (n=100),10,0.0
0,experiment_1a_baseline_agents.count_100 (n=100),15,0.0
0,experiment_1a_baseline_agents.count_100 (n=100),20,8.4
0,experiment_1a_baseline_agents.count_100 (n=100),25,10.0
0,experiment_1a_baseline_agents.count_100 (n=100),30,11.0
0,experiment_1a_baseline_agents.count_100 (n=100),35,13.05
0,experiment_1a_baseline_agents.count_100 (n=100),40,16.09
0,experiment_1a_baseline_agents.count_100 (n=100),45,18.49
0,experiment_1a_baseline_agents.count_100 (n=100),50,19.0
0,experiment_1a_baseline_agents.count_100 (n=100),55,19.63
0,experiment_1a_baseline_agents.count_100 (n=100),60,19.74
0,experiment_1a_baseline_agents.count_100 (n=100),65,19.8
0,experiment_1a_baseline_agents.count_100 (n=100),70,20.03
0,experiment_1a_baseline_agents.count_100 (n=100),75,20.03
0,experiment_1a_baseline_agents.count_100 (n=100),80,20.12
