axis,series,x,y
0,experiment_1a_baseline_agents.count_30 (n=30),400,562
0,experiment_1a_baseline_agents.count_30 (n=30),405,571
0,experiment_1a_baseline_agents.count_30 (n=30),410,579
0,experiment_1a_baseline_agents.count_30 (n=30),415,587
0,experiment_1a_baseline_agents.count_30 (n=30),420,591
0,experiment_1a_baseline_agents.count_30 (n=30),425,600
0,experiment_1a_baseline_agents.count_30 (n=30),430,609
0,experiment_1a_baseline_agents.count_30 (n=30),435,617
0,experiment_1a_baseline_agents.count_30 (n=30),440,622
0,experiment_1a_baseline_agents.count_30 (n=30),445,630
0,experiment_1a_baseline_agents.count_30 (n=30),450,640
0,experiment_1a_baseline_agents.count_30 (n=30),455,648
0,experiment_1a_baseline_agents.count_30 (n=30),460,653
0,experiment_1a_baseline_agents.count_30 (n=30),465,660
0,experiment_1a_baseline_agents.count_30 (n=30),470,667
0,experiment_1a_baseline_agents.count_30 (n=30),475,678
0,experiment_1a_baseline_agents.count_30 (n=30),480,684
0,experiment_1a_baseline_agents.count_30 (n=30),485,690
0,experiment_1a_baseline_agents.count_30 (n=30),490,700
0,experiment_1a_baseline_agents.count_30 (n=30),495,708
0,experiment_1a_baseline_agents.count_30 (n=30),500,718
0,experiment_1a_baseline_agents.count_40 (n=40),5,0
0,experiment_1a_baseline_agents.count_40 (n=40),10,0
0,experiment_1a_baseline_agents.count_40 (n=40),15,0
0,experiment_1a_baseline_agents.count_40 (n=40),20,12
0,experiment_1a_baseline_agents.count_40 (n=40),25,14
0,experiment_1a_baseline_agents.count_40 (n=40),30,15
0,experiment_1a_baseline_agents.count_40 (n=40),35,24
0,experiment_1a_baseline_agents.count_40 (n=40),40,49
0,experiment_1a_baseline_agents.count_40 (n=40),45,53
0,experiment_1a_baseline_agents.count_40 (n=40),50,56
0,experiment_1a_baseline_agents.count_40 (n=40),55,75
0,experiment_1a_baseline_agents.count_40 (n=40),60,90
0,experiment_1a_baseline_agents.count_40 (n=40),65,93
0,experiment_1a_baseline_agents.count_40 (n=40),70,105
0,experiment_1a_baseline_agents.count_40 (n=40),75,121
0,experiment_1a_baseline_agents.count_40 (n=40),80,127
0,experiment_1a_baseline_agents.count_40 (n=40),85,134
0,experiment_1a_baseline_agents.count_40 (n=40),90,150
0,experiment_1a_baseline_agents.count_40 (n=40),95,161
0,experiment_1a_baseline_agents.count_40 (n=40),100,168
0,experiment_1a_baseline_agents.count_40 (n=40),105,180
0,experiment_1a_baseline_agents.count_40 (n=40),110,197
0,experiment_1a_baseline_agents.count_40 (n=40),115,205
0,experiment_1a_baseline_agents.count_40 (n=40),120,214
0,experiment_1a_baseline_agents.count_40 (n=40),125,229
0,experiment_1a_baseline_agents.count_40 (n=40),130,241
0,experiment_1a_baseline_agents.count_40 (n=40),135,247
0,experiment_1a_baseline_agents.count_40 (n=40),140,261
0,experiment_1a_baseline_agents.count_40 (n=40),145,275
0,experiment_1a_baseline_agents.count_40 (n=40),150,282
0,experiment_1a_baseline_agents.count_40 (n=40),155,291
0,experiment_1a_baseline_agents.count_40 (n=40),160,307
0,experiment_1a_baseline_agents.count_40 (n=40),165,321
0,experiment_1a_baseline_agents.count_40 (n=40),170,327
0,experiment_1a_baseline_agents.count_40 (n=40),175,340
0,experiment_1a_baseline_agents.count_40 (n=40),180,355
0,experiment_1a_baseline_agents.count_40 (n=40),185,364
0,experiment_1a_baseline_agents.count_40 (n=40),190,374
0,experiment_1a_baseline_agents.count_40 (n=40),195,388
0,experiment_1a_baseline_agents.count_40 (n=40),200,399
0,experiment_1a_baseline_agents.count_40 (n=40),205,408
0,experiment_1a_baseline_agents.count_40 (n=40),210,419
0,experiment_1a_baseline_agents.count_40 (n=40),215,433
0,experiment_1a_baseline_agents.count_40 (n=40),220,442
0,experiment_1a_baseline_agents.count_40 (n=40),225,452
0,experiment_1a_baseline_agents.count_40 (n=40),230,466
0,experiment_1a_baseline_agents.count_40 (n=40),235,478
0,experiment_1a_baseline_agents.count_40 (n=40),240,487
0,experiment_1a_baseline_agents.count_40 (n=40),245,496
0,experiment_1a_baseline_agents.count_40 (n=40),250,509
0,experiment_1a_baseline_agents.count_40 (n=40),255,522
0,experiment_1a_baseline_agents.count_40 (n=40),260,532
